id,country,htap_region,climatic_zone,lon,lat,alt,relative_alt,type,type_of_area,water_25km,evergreen_needleleaf_forest_25km,evergreen_broadleaf_forest_25km,deciduous_needleleaf_forest_25km,deciduous_broadleaf_forest_25km,mixed_forest_25km,closed_shrublands_25km,open_shrublands_25km,woody_savannas_25km,savannas_25km,grasslands_25km,permanent_wetlands_25km,croplands_25km,urban_and_built-up_25km,cropland-natural_vegetation_mosaic_25km,snow_and_ice_25km,barren_or_sparsely_vegetated_25km,wheat_production,rice_production,nox_emissions,no2_column,population_density,max_population_density_5km,max_population_density_25km,nightlight_1km,nightlight_5km,max_nightlight_25km,o3_average_values,o3_daytime_avg,o3_nighttime_avg,o3_median,o3_perc25,o3_perc75,o3_perc90,o3_perc98,o3_dma8eu,o3_avgdma8epax,o3_drmdmax1h,o3_w90,o3_aot40,o3_nvgt070,o3_nvgt100,dataset
15468,Japan,EAS,warm_moist,139.7508,35.7969,3,1,other,suburban,4.2,0,0,0,0,0,0,0,0,0,0,0,6.2,86.5,0,0,0,0,0.111,66.2572,14.82,248482,303242,303242,63,63,63,25.2646,32.2843,18.4383,23.25,9.75,37,50,71.5,68,39.937,59.6772,473.3987,21864.9205,20.75,10.25,train
15469,Japan,EAS,warm_moist,139.7675,35.8292,16,8,other,suburban,1,0,0,0,0,0,0,0,1.7,0,0,0,12.4,82.4,0,0,0,0,0.111,35.2464,12.53,167208,206209,303242,63,63,63,24.7799,32.3313,17.94,23.25,10,35.75,48.25,68,65.3438,39.1123,55.8846,398.4814,18964.8643,16.75,6.5,train
15470,Japan,EAS,warm_moist,139.6864,35.8331,5,4,other,suburban,0,0,0,0,0,0,1.1,0,1.3,0,0,0,12.2,84,0,0,0,0.065,0,35.2382,12.05,186544,269624,303242,63,63,63,25.4235,33.3286,18.9682,24.25,10.5,37.75,50.75,71,67.4688,40.7669,58.3503,399.4465,22545.4208,20.25,6.25,train
15471,Japan,EAS,warm_moist,139.6458,35.8625,14,11,other,suburban,0,0,0,0,0,0,1.4,0,2.6,0,0,0,19.3,75.6,0,0,0,0,5.143,35.2382,12.05,139585,144481,303242,63,63,63,26.8393,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.0387,-999,-999,-999,-999,train
15472,Japan,EAS,warm_moist,139.6128,35.8686,10,6,other,suburban,0,0,0,0,0,3.4,1.6,0,3,0,0,0,17.6,73.9,0,0,0,0.759,6.256,35.2382,12.05,132572,139585,303242,63,62.92,63,24.625,35.8138,19.7044,25.5,11,40.3333,54,77.42,73.5357,43.5513,69.5995,514.3315,29641.2614,33.6667,17,train
15473,Japan,EAS,warm_moist,139.6653,35.8394,5,4,other,suburban,0,0,0,0,0,1.3,1.2,0,1.9,0,0,0,10.9,84.4,0,0,0,0.065,0,35.2382,12.05,144481,255927,303242,63,63,63,27.8493,35.7731,20.633,26.5,12.5,40,53.25,77.655,73.75,43.6828,64.5821,524.9122,28470.9057,32.75,15.75,train
15474,Japan,EAS,warm_moist,139.6661,35.8725,8,7,other,suburban,0,0,0,0,0,0,1.4,0,2.6,0,0,0,19.3,75.6,0,0,0,0,5.143,35.2382,12.05,139585,144481,303242,63,63,63,27.7897,35.7634,20.2048,26.5,12,39.75,52.5,76.5,72.5938,43.5198,64.3862,483.2251,27691.0687,31.75,15,train
15475,Japan,EAS,warm_moist,139.6069,35.9517,14,4,other,suburban,0,0,0,0,0,3.8,1.7,0,3.6,0,0,0,25.8,64.6,0,0,0,0.131,21.402,34.9477,9.82,94613,117566,303233,63,62.7,63,25.667,34.1666,17.403,23,9.25,37.75,51.5,76,71.9688,42.2645,63.3556,483.6439,26132.0069,30.5,16,train
15476,Japan,EAS,warm_moist,139.6639,35.9406,17,7,other,suburban,0,0,0,0,0,1.2,1.7,0,3.1,0,0,0,28.7,65,0,0,0,0.008,2.076,34.9477,9.82,95236,120432,303242,63,62.88,63,26.9322,36.1185,18.2278,25.25,10.5,39,53,78.25,73.9062,44.191,66.3107,526.8015,29276.5482,33.75,18.5,train
15477,Japan,EAS,warm_moist,139.5722,35.9231,13,5,other,suburban,0,0,0,0,0,3.8,1.7,0,3.6,0,0,0,25.8,64.6,0,0,0,0.759,6.256,34.9477,9.37,92794,117566,303242,62,62.38,63,26.204,34.6879,18.083,24,10.25,38,52.25,76.5,73.1562,42.5735,63.8173,481.0068,27044.9391,31.75,15.75,train
15478,Japan,EAS,warm_moist,139.6739,35.9064,11,4,other,suburban,0,0,0,0,0,0,1.1,0,2,0,0,0,20.4,75.7,0,0,0,0,5.143,34.9477,9.82,120432,139585,303242,63,62.95,63,26.6334,35.2468,18.4898,25.25,10.75,39,52,75.25,71.125,43.0287,62.738,472.0222,26441.9573,29,14.75,train
15479,Japan,EAS,warm_moist,139.6308,35.9061,10,8,other,suburban,0,0,0,0,0,0,1.4,0,2.6,0,0,0,19.3,75.6,0,0,0,0,5.143,34.9477,9.82,117566,132572,303242,63,62.94,63,26.7681,34.0214,19.4874,25,11.25,38.25,51.25,74.5,69.8125,41.9523,62.1732,471.7423,25035.6208,29,12.5,train
15480,Japan,EAS,warm_moist,139.4692,36.1406,20,3,other,suburban,0,0,0,0,0,13.2,2.8,0,8.2,0,1.5,0,47.6,24.7,0,0,0,0.166,20.779,12.1155,6,26252,30405,79070,63,59.77,63,28.5021,38.1937,19.3748,27,12.5,40.25,55.5,82.5,76.9732,46.515,69.8845,481.797,33838.6669,41.75,19.75,train
15481,Japan,EAS,warm_moist,139.0806,35.9881,230,53,other,suburban,0,0,0,0,0,87.8,0,0,3.1,0,0,0,4.1,2.5,1.1,0,0,0.322,0,1.2177,3.97,6590,6590,24789,48,30.96,62,24.4472,34.1205,14.7409,20.25,7.75,37,50.5,73.75,69.8333,42.0718,61.8277,411.6199,24519.4694,25.25,8,train
15483,Japan,EAS,warm_moist,139.5192,35.8039,50,30,other,suburban,0,0,0,0,0,13.5,1.3,0,3.5,0,0,0,6.2,74.9,0,0,0,0.089,0,34.9036,11.23,71994,130979,303242,63,63,63,26.2272,34.6818,17.7783,23.75,9.75,37.75,52.25,75.25,72.9688,42.2354,63.2474,458.7871,25968.7357,27,12.5,train
15484,Japan,EAS,warm_moist,139.4397,35.7856,100,29,other,suburban,0,0,0,0,0,22.9,1.2,0,3.7,0,0,0,6.2,65.4,0,0,0,2.154,0,27.8496,11.34,99420,135876,303233,63,62.9,63,27.5129,35.8944,19.2349,25.75,12.25,38.75,53,74.915,71.4688,43.1518,62.7609,449.2714,26561.0135,27,10.75,train
15485,Japan,EAS,warm_moist,139.4833,35.8147,59,32,other,suburban,0,0,0,0,0,14.2,1.5,0,4.1,0,0,0,9.7,69.8,0,0,0,0.089,0,15.3455,9.71,80772,131251,303242,63,63,63,25.4466,34.5049,17.6463,24,10,37.5,51,74,70.2917,41.7316,61.2022,439.6377,24226.1834,26,9.5,train
15486,Japan,EAS,warm_moist,139.3283,35.8556,120,38,other,suburban,0,0,0,0,0,45.3,1.2,0,4.1,0,0,0,7,41.5,0,0,0,0.983,0,15.3455,8.07,11784,32582,185383,62,57.87,63,29.3091,37.8868,20.4146,25.75,14,39.5,54.25,81,76.9286,45.7061,68.144,512.1967,32362.3259,41.5,20.5,train
15487,Japan,EAS,warm_moist,139.5825,36.1286,15,3,other,suburban,0,0,0,0,0,4.4,2.4,0,5.9,0,0,0,54.9,30,0,0,0,0.535,20.766,13.2791,6.6,12997,26464,120432,62,57.03,63,27.8352,37.3953,17.6853,25.5,10.75,39.25,54.25,82.25,76.8646,45.8619,70.1143,502.6816,32682.3525,40.5,21.25,train
15488,Japan,EAS,warm_moist,139.2011,36.2375,5,17,other,suburban,0,0,0,0,0,31.5,3,1.4,10,0,3.1,0,32.3,16.3,1.6,0,0,0.38,3.837,12.1301,5.02,26436,32483,37259,63,58.49,63,28.9952,38.03,20.0341,27,13.6667,40.3333,54.6667,80,76.1667,45.8525,65.5606,444.3679,31629.1489,40.6667,16,train
15489,Japan,EAS,warm_moist,139.4158,36.0317,16,13,other,suburban,0,0,0,0,0,28.5,1.8,0,7.5,0,0,0,31.6,28.1,0,0,0,0.478,10.645,12.1003,6.79,24266,34852,117566,63,59.44,63,28.5318,38.2113,19.7922,27,12.25,40.75,55.75,81.75,77.4911,46.5374,70.0137,509.4713,33613.067,40.75,21,train
15490,Japan,EAS,warm_moist,139.7011,35.95,10,10,other,suburban,0,0,0,0,0,0,1.3,0,2.9,0,0,0,29.4,65.2,0,0,0,0,17.044,35.291,9.84,63280,118833,303242,63,62.55,63,25.7415,34.9773,17.1809,24.25,9.25,38,51.25,76.845,71.625,42.9342,64.5021,508.8416,26776.9173,31,17.5,train
15491,Japan,EAS,warm_moist,139.7456,35.9719,5,2,other,suburban,0,0,0,0,0,1.4,2.1,0,5.2,0,0,0,39.2,51.2,0,0,0,0,17.044,35.291,9.84,78444,82655,269624,62,62.31,63,26.8722,36.4622,18.8797,26.25,11.25,40,53.25,78.75,73.7188,44.4225,64.2147,516.5103,29470.8825,33,15.75,train
15492,Japan,EAS,warm_moist,139.4483,35.8597,50,27,other,suburban,0,0,0,0,0,23.4,1.4,0,4.3,0,0,0,9,61.1,0,0,0,0.305,0,15.3455,9.71,56753,77387,285667,63,63,63,25.4469,34.5517,16.7408,23.25,8.75,37.5,51.7,76.25,72.0938,42.3435,63.5371,461.6256,26224.1528,30.5,13.5,train
15493,Japan,EAS,warm_moist,139.5558,36.1744,15,2,other,suburban,0,0,0,0,0,8.9,2.6,0,6.6,0,1.2,0,54.3,24.4,0,0,0,0.535,20.766,13.2791,6.6,15074,21055,79070,62,53.88,63,28.9741,38.8681,19.3891,27.5,12,41.25,56,82.305,78.4375,47.4231,70.1717,499.7074,35216.3898,43.5,21,train
15494,Japan,EAS,warm_moist,139.5211,36.0656,14,8,other,suburban,0,0,0,0,0,6.1,2.3,0,5.8,0,0,0,49.7,34.1,0,0,0,2.546,23.355,13.2624,7.44,43114,53956,132572,62,56.35,63,28.9435,38.6571,20.1554,27.5,13.25,41.25,56,82.685,78.5,47.0228,70.1795,507.3358,34676.3522,42,21.25,train
15495,Japan,EAS,warm_moist,139.2794,36.1869,55,23,other,suburban,0,0,0,0,0,26.1,3.4,1.4,10.2,0,2.7,0,37.4,16.7,1.4,0,0,0.38,3.837,12.1146,5.08,25357,27724,37229,63,58.67,63,29.4469,37.7117,21.2158,27.5,15.25,38.75,53.5,81,76.0312,45.4813,68.4983,427.6326,30910.532,38.75,16.5,train
15496,Japan,EAS,warm_moist,139.5711,35.9769,15,7,other,suburban,0,0,0,0,0,3.3,1.8,0,4.4,0,0,0,35.3,54.7,0,0,0,0.131,21.402,34.9477,9.37,79070,86561,255927,62,61.13,63,29.2501,38.5545,20.8943,28.25,13.5,41.5,55,80.34,76.9732,46.6485,67.8145,521.468,33232.5298,39.5,19.5,train
15497,Japan,EAS,warm_moist,139.7956,35.8294,3,3,other,suburban,2.3,0,0,0,0,0,0,0,2.3,0,0,0,12.2,80.1,0,0,0,0,14.297,35.2464,12.53,167208,206209,303242,63,63,63,24.9791,34.1008,17.8995,-999,-999,-999,-999,-999,67.3125,41.5131,52.7656,512.1482,-999,21,11.5,train
15498,Japan,EAS,warm_moist,139.7953,35.8964,5,2,other,suburban,0,0,0,0,0,1.2,1.4,0,3.4,0,0,0,20.2,73.2,0,0,0,0,22.979,35.2464,12.53,92637,136945,303242,63,62.99,63,27.2956,33.9001,18.4928,24.25,11,37,48.75,73,68.3259,41.1042,64.3413,487.7917,22934.113,25.25,15.5,train
15500,Japan,EAS,warm_moist,139.6903,35.8083,5,1,other,suburban,2,0,0,0,0,0,0,0,0,0,0,0,5.8,88.8,0,0,0,0.065,0,35.2382,12.05,186544,269624,303242,63,63,63,27.207,34.2283,20.0828,25.75,12,38.25,51.25,73.25,70.5938,41.5452,61.5993,473.9306,24420.1773,24.5,12.5,train
15501,Japan,EAS,warm_moist,139.3958,35.8311,105,49,other,suburban,0,0,0,0,0,34.3,1.3,0,4.3,0,0,0,8.7,50.6,0,0,0,2.154,0,15.3455,8.07,67213,77387,285667,63,62.77,63,27.5988,36.7709,19.0362,25.75,11.5,39.5,54,78.75,74.2812,44.6033,66.1293,484.1157,29862.1621,35,14,train
15502,Japan,EAS,warm_moist,139.7447,35.8317,10,8,other,suburban,1,0,0,0,0,0,0,0,1.7,0,0,0,12.4,82.4,0,0,0,0,0.111,35.2464,12.53,148648,248482,303242,63,63,63,24.5551,33.5476,17.2799,23.3333,8.3333,38,50.6667,72.3333,69.5833,41.3382,57.0509,468.2562,23173.002,24.3333,12,train
15503,Japan,EAS,warm_moist,139.6175,35.7778,35,30,other,suburban,0,0,0,0,0,2.5,1.3,0,2.4,0,0,0,6.4,86.4,0,0,0,0.065,0,78.0057,14.35,197439,257031,303242,63,63,63,25.1415,33.1326,18.3234,22.75,10.0625,36.75,51.25,74.25,72.4866,40.6657,61.1781,513.5662,24238.6207,28,13.5,train
15504,Japan,EAS,warm_moist,139.5556,35.7794,40,25,other,suburban,0,0,0,0,0,6.1,1.4,0,3.2,0,0,0,6.6,82.3,0,0,0,0.013,0,78.0057,13.79,130979,185383,303242,63,63,63,25.0656,32.8556,17.0925,22,8.75,36.5,50,72.75,70.4375,40.2813,61.0669,458.4912,22584.5191,26,11.5,train
15505,Japan,EAS,warm_moist,139.6614,36.0647,10,2,other,suburban,0,0,0,0,0,2.5,2.6,0,6.4,0,0,0,53,33.8,0,0,0,2.224,0.893,13.2624,8.15,41615,43662,147468,63,61.77,63,26.9592,37.4473,17.498,25.25,9.25,39.75,54,81.97,77.1562,45.8486,68.1836,533.5432,32264.8076,38,21,train
15506,Japan,EAS,warm_moist,139.8392,35.8228,2,2,other,suburban,3.4,0,0,0,0,1.4,0,0,3.3,0,0,0,14.6,74.6,0,0,0,0,14.297,35.2491,11.66,141245,194620,303242,63,63,63,23.279,31.3161,17.2568,22.5,8.25,36.125,48.475,67.75,63.9062,38.7691,55.3259,406.5975,19029.9589,16.75,8.75,train
15507,Japan,EAS,warm_moist,139.5489,35.8569,10,10,other,suburban,0,0,0,0,0,7.1,1.6,0,3.6,0,0,0,10.7,76.4,0,0,0,0.759,6.256,34.9036,11.23,96046,104532,303242,63,62.92,63,24.9235,33.5994,17.6144,23.25,9.25,37.25,51.5,75.535,71.4688,41.3902,63.4623,479.8256,25549.2243,31,15.5,train
15508,Japan,EAS,warm_moist,139.8817,35.8444,5,2,other,suburban,4.7,0,0,0,0,1.8,1,0,4.1,0,0,0,18.1,68.4,0,0,0,0,13.626,35.2491,11.66,67673,128532,303242,63,63,63,23.5403,30.8889,16.7034,21.25,8,35.25,47.25,67.75,64.9375,38.0165,55.849,419.8732,18176.9209,15.75,9.25,train
15509,Japan,EAS,warm_moist,139.6536,35.9894,15,5,other,suburban,0,0,0,0,0,1.2,2.1,0,3.6,0,0,0,36.5,56.2,0,0,0,0.008,2.076,34.9477,9.82,52644,95236,269624,62,62.21,63,23.8986,33.3781,14.8604,21,7,36.25,50.75,76,71.4062,41.4754,63.0988,498.5748,25644.7225,30.75,16,train
15510,Japan,EAS,warm_moist,139.4014,35.9708,25,14,other,suburban,0,0,0,0,0,32,1.8,0,6.4,0,0,0,22.9,34.9,0,0,0,0.391,0,15.3649,8.04,34852,60836,132572,63,62.26,63,28.9071,38.3248,19.4162,26.75,11.5,40.75,55.5,81.525,77.4062,46.807,70.2081,534.046,34016.5136,41.5,19.5,train
15511,Japan,EAS,warm_moist,139.7317,36.0747,8,2,other,suburban,0,0,0,0,0,2.3,2.8,0,7,0,0,0,54.6,31.4,0,0,0,0.238,6.714,10.7594,8.19,26723,43662,147468,62,58.4,63,27.5228,37.0433,18.7224,26.25,11,40,53.25,78.5,74.5938,45.1308,65.5971,490.8889,30083.1843,32.5,18.5,train
15512,Japan,EAS,warm_moist,139.3097,35.9422,80,26,other,suburban,0,0,0,0,0,53.2,1.3,0,6.5,0,0,0,12.5,24.6,1.1,0,0,1.268,0,15.3649,6.96,19129,34362,131251,59,45.04,63,28.5755,36.4491,20.3734,25.25,13.5,39.25,53,79.25,74.1562,44.45,65.3709,468.5238,29185.8249,34.25,15,train
15513,Japan,EAS,warm_moist,139.3433,35.8933,75,34,other,suburban,0,0,0,0,0,45.1,1.2,0,5,0,0,0,10.6,37,0,0,0,0.983,0,15.3455,8.07,18254,19129,163475,62,58.55,63,27.7367,36.8706,18.558,24.5,12,38.25,53.75,81.8,76.9688,44.7143,68.4091,513.2371,31216.7982,41.75,16.75,train
15514,Japan,EAS,warm_moist,139.2603,36.0608,90,44,other,suburban,0,0,0,0,0,47.5,2.4,0,8.4,0,1.5,0,24,13.6,1.5,0,0,0.25,0,12.0994,5.3,8294,11018,60836,57,39.4,63,28.7849,39.8584,17.5144,25.5,10.75,41,56.25,83.775,78.5045,48.1701,71.1471,516.8898,36313.4692,48.5,20.5,train
15515,Japan,EAS,warm_moist,139.0992,36.0714,169,43,other,suburban,0,0,0,0,0,72.2,1.1,0,5.9,0,1.1,0,13.6,3.6,1.5,0,0,0.381,0,6.10301,3.8,4311,6438,26436,44,30.96,63,26.382,-999,-999,-999,-999,-999,-999,-999,-999,-999,59.0057,-999,-999,-999,-999,train
15516,Japan,EAS,warm_moist,139.1342,36.1903,98,37,other,suburban,0,0,0,0,0,45.3,2.5,1.2,9,0,2.3,0,26.2,11.3,1.7,0,0,4.238,0,6.11066,4.62,8213,13460,37259,57,43.66,63,31.1899,40.1921,22.0173,28.3333,16.3333,41.3333,55.6667,83.3333,79.25,47.7992,67.5156,457.9336,35071.6744,46.3333,21.3333,train
15517,Japan,EAS,warm_moist,139.3814,36.2231,28,5,other,suburban,0,0,0,0,0,17.1,3.3,1.4,9.5,0,2.8,0,45.6,18.7,0,0,0,0.202,16.97,12.131,5.46,13605,28943,43114,62,56.16,63,27.9979,36.7299,19.2519,26,12.75,38.25,53.75,80.25,75.7812,44.5683,67.9932,431.2614,29756.2826,39.25,14.25,train
15518,Japan,EAS,warm_moist,139.1861,36.1153,100,28,other,suburban,0,0,0,0,0,48.2,2.5,0,8.8,0,1.9,0,24.8,10.7,1.6,0,0,0.507,0,6.11066,4.62,10280,11018,35957,50,35.9,63,30.9679,40.019,21.2865,27.75,15,41.75,56.5,84.61,79.25,48.03,70.8834,503.1366,36218.8055,47.75,21.25,train
15521,Japan,EAS,warm_moist,140.1731,35.5544,23,19,other,suburban,16.5,0,0,0,0,21.4,0,0,11.9,0,0,0,21.9,21,6,0,0,0,15.101,49.7269,10.8,59029,59029,149738,63,60.23,63,27.9034,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.6265,-999,-999,-999,-999,train
15522,Japan,EAS,warm_moist,140.0983,35.6939,29,16,other,suburban,19.2,0,0,0,0,9.8,0,0,9.8,0,0,0,14.5,43.8,1.1,0,0,0.036,0,49.7882,13.07,110423,121975,249849,63,63,63,25.4717,-999,-999,-999,-999,-999,-999,-999,-999,-999,47.8873,-999,-999,-999,-999,train
15523,Japan,EAS,warm_moist,140.0675,35.6494,13,11,other,suburban,26.4,0,0,0,0,9.2,0,0,8.2,0,0,0,10,42.7,1.6,0,0,0,0,49.7882,13.07,107002,110423,249849,63,61.17,63,25.0212,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.1206,-999,-999,-999,-999,train
15524,Japan,EAS,warm_moist,140.1431,35.6647,27,14,other,suburban,15.1,0,0,0,0,13,0,0,12.4,0,0,0,18.3,38.2,1.4,0,0,0,0,49.8015,10.82,50496,107866,207225,63,62.88,63,24.7724,32.5481,19.2079,-999,-999,-999,-999,-999,60,39.0288,51.7616,330.2504,17820.5416,8.5,5.5,train
15525,Japan,EAS,warm_moist,140.0978,35.6539,21,22,other,suburban,22.9,0,0,0,0,12.8,0,0,10.9,0,0,0,12.3,37.1,2.4,0,0,0,0,49.7882,13.07,107002,110423,249849,63,62.74,63,24.8319,32.6657,18.4104,24.25,10,38,49.25,66.705,63.9062,39.3519,55.486,338.9833,19031.0024,14.25,6.75,train
15527,Japan,EAS,warm_moist,140.1817,35.5972,34,18,other,suburban,15.2,0,0,0,0,18.5,0,0,14,0,0,0,21.4,25.2,4.3,0,0,0,15.101,49.7269,10.8,55447,62965,207225,62,60.35,63,28.7832,-999,-999,-999,-999,-999,-999,-999,-999,-999,53.6189,-999,-999,-999,-999,train
15528,Japan,EAS,warm_moist,140.1544,35.5619,28,17,other,suburban,20.4,0,0,0,0,16.9,0,0,12.1,0,0,0,16.5,28.7,4.3,0,0,0,15.101,49.7269,10.8,59029,59029,149738,63,62.09,63,26.3538,33.2287,21.7249,26.5,13,39.5,51,66.5,64.8125,39.8596,53.2483,315.3559,19427.3188,11,7,train
15529,Japan,EAS,warm_moist,140.1836,35.6286,33,25,other,suburban,14,0,0,0,0,17,0,0,14.4,0,0,0,20.7,29.5,3.1,0,0,0,0,49.8015,10.82,31958,55447,122962,62,58.43,63,25.8291,-999,-999,-999,-999,-999,-999,-999,61.25,38.6115,51.2131,-999,-999,9,-999,train
15530,Japan,EAS,warm_moist,140.1214,35.5964,3,5,other,suburban,20.4,0,0,0,0,16.9,0,0,12.1,0,0,0,16.5,28.7,4.3,0,0,0,15.101,49.7269,10.8,62965,107866,222503,63,62.17,63,26.227,-999,-999,-999,-999,-999,-999,-999,-999,-999,48.8069,-999,-999,-999,-999,train
15531,Japan,EAS,warm_moist,140.1378,35.6103,5,9,other,suburban,18.6,0,0,0,0,15.2,0,0,13,0,0,0,15.6,33.4,2.8,0,0,0,0,49.8015,10.82,62965,107866,222503,63,62.68,63,26.0139,-999,-999,-999,-999,-999,-999,-999,-999,-999,54.0301,-999,-999,-999,-999,train
15532,Japan,EAS,warm_moist,140.2608,35.5319,72,73,other,suburban,16,0,0,0,0,22.4,0,0,12.4,0,0,0,22.5,19.5,5.9,0,0,0.212,0.631,7.98434,9.46,25986,36954,110423,60,48.31,63,30.2877,37.7996,24.4229,30,17.5,43.5,55,71.5,67.625,42.9965,56.5629,328.8144,26404.2212,17.6667,5.5,train
15533,Japan,EAS,warm_moist,140.0694,35.6339,4,6,other,suburban,26.4,0,0,0,0,9.2,0,0,8.2,0,0,0,10,42.7,1.6,0,0,0,0,49.7882,13.07,107002,110423,249849,63,57.9,63,27.2627,34.3037,21.6471,27.5,14,40,51,67,64.7917,41.0073,56.9805,390.017,22477.4753,13.3333,8.6667,train
15534,Japan,EAS,warm_moist,140.8217,35.7311,6,7,other,suburban,75.2,1.1,0,0,0,0,0,0,1.3,0,0,1.2,16.4,2.7,0,0,0,0,0,0,6.63,12900,14669,14669,58,43.1,63,34.0036,36.9297,30.4071,34.75,21.75,44.5,52.75,64.5,62.375,41.722,57.6915,167.4696,19063.826,6,1.25,val
15537,Japan,EAS,warm_moist,139.9539,35.7503,34.4,14,other,suburban,20.5,0,0,0,0,1.7,0,0,2.9,0,0,0,7.8,64.6,0,0,0,0.008,0,66.2622,13.33,139043,200775,303242,63,63,63,27.6076,34.2527,21.1942,27.25,13,40,50.5,67.75,65.625,41.1464,58.1111,425.6345,21588.8189,17.25,9.5,train
15538,Japan,EAS,warm_moist,139.9275,35.7258,4,5,other,suburban,20.5,0,0,0,0,1.7,0,0,2.9,0,0,0,7.8,64.6,0,0,0,0,1.324,66.2622,13.33,200775,214162,303242,63,63,63,26.3812,32.9276,20.2267,25.75,12,38.25,49.25,67.175,64.25,39.8174,57.0176,423.2074,19648.9191,15.75,9.5,train
15539,Japan,EAS,warm_moist,139.9139,35.6794,1.1,3,other,suburban,26.7,0,0,0,0,0,0,0,1.1,0,0,0,1.8,68.2,0,0,0,0,0,66.1792,14.19,207225,222503,303242,63,61.96,63,25.6677,31.5652,20.6091,25.25,12,37.5,48.5,66.5,62.75,38.5934,55.7393,440.3351,17915.8252,12,7.75,train
15540,Japan,EAS,warm_moist,139.9958,35.7453,26,18,other,suburban,19.6,0,0,0,0,3.2,0,0,4.1,0,0,0,11.5,58.9,0,0,0,0.008,0,66.2622,13.33,117399,139043,303242,63,63,63,27.1784,33.9991,20.2928,26.25,12,39.25,50.5,66.75,64.5,40.8255,57.1044,369.5408,20573.859,12.5,7,train
15541,Japan,EAS,warm_moist,140.0089,35.7267,23,19,other,suburban,19.6,0,0,0,0,3.2,0,0,4.1,0,0,0,11.5,58.9,0,0,0,0.008,0,49.8506,11.71,117399,139043,303242,63,63,63,26.4046,32.8616,20.1941,26,12,38.75,49,66.25,62.7188,39.5886,56.5638,386.0121,18524.2002,11.75,8,train
15542,Japan,EAS,warm_moist,140.0422,35.7289,26,15,other,suburban,17.8,0,0,0,0,5.4,0,0,6,0,0,0,15.9,52.5,0,0,0,0.036,0,49.8506,11.71,113028,121975,286245,63,62.92,63,26.0902,32.4925,20.1847,26.5,12.5,38,49,65,62.2917,38.939,52.1361,280.4579,17907.9743,10,5,train
15543,Japan,EAS,warm_moist,140.0239,35.6953,18,18,other,suburban,23.1,0,0,0,0,6.7,0,0,7.2,0,0,0,11.3,48.8,0,0,0,0.008,0,49.7882,13.07,121975,121975,286245,63,62.58,63,26.4888,32.34,20.3767,25.5,11.75,38.25,49,64.5,62.1875,39.0273,55.9258,386.0941,17752.7642,10,6.5,train
15545,Japan,EAS,warm_moist,140.0611,35.7578,27,7,other,suburban,17.8,0,0,0,0,5.4,0,0,6,0,0,0,15.9,52.5,0,0,0,0.036,0,49.8506,11.71,90666,94795,249849,62,62.56,63,27.4704,34.8246,19.9801,26.75,12,40,51.25,68.5,66.125,41.6048,57.9723,364.8946,22082.9968,17,7.75,train
15546,Japan,EAS,warm_moist,139.9592,35.7144,7,16,other,suburban,20.5,0,0,0,0,1.7,0,0,2.9,0,0,0,7.8,64.6,0,0,0,0.008,0,66.2622,13.33,122962,207225,303242,63,62.93,63,25.9149,32.4947,20.4991,26.5,12,38.5,48.5,63.5,60.4048,39.071,52.2573,311.1963,17071.8976,9.3333,5,train
15547,Japan,EAS,warm_moist,139.9942,35.6761,3,6,other,suburban,24.8,0,0,0,0,3.7,0,0,4.4,0,0,0,7.3,57,0,0,0,0,0,66.1792,14.19,93415,122962,303242,63,58.15,63,24.2218,31.5045,19.8166,24.3333,11.3333,37.3333,47.6667,63.6667,61.1369,38.0985,52.0134,355.6351,16352.3317,10,7.3333,train
15548,Japan,EAS,warm_moist,139.9772,35.6969,3,7,other,suburban,24.8,0,0,0,0,3.7,0,0,4.4,0,0,0,7.3,57,0,0,0,0.008,0,66.1792,14.19,93415,122962,303242,63,61.26,63,23.9579,30.4237,20.1868,24.5,11,37,47,62,57.7917,36.2417,49.5025,333.3892,14984.7905,6.3333,5.5,train
15549,Japan,EAS,warm_moist,139.8803,35.0217,10,12,other,suburban,65.7,0,0,0,0,24.4,0,0,0,0,0,1.3,4,1.6,1.5,0,0,0,14.05,3.82312,6.55,4315,6412,16515,59,35.67,60,32.6487,37.4921,26.786,32,19.6875,42.75,54,68.5,66.5625,42.5011,58.5508,269.357,22977.5316,13.75,1.5,test
15550,Japan,EAS,warm_moist,139.925,35.3847,1,6,other,suburban,44.5,0,0,0,0,26.3,0,0,2.6,0,0,0,9.1,11.5,4.9,0,0,0,0,32.3911,11.79,4105,14886,193909,62,56.73,63,29.6552,34.4885,23.8895,28.6667,15.6667,40.3333,52.3333,68.3333,66.0833,41.0767,57.1686,295.1514,20973.4753,13.3333,5,train
15551,Japan,EAS,warm_moist,139.9508,35.3806,37,22,other,suburban,44.5,0,0,0,0,26.3,0,0,2.6,0,0,0,9.1,11.5,4.9,0,0,0.002,21.086,32.3911,11.79,14496,14998,75493,61,53.04,63,27.4354,32.0384,21.412,25.6667,12.6667,38.6667,50,65.6667,63.4167,38.3611,55.1423,275.1892,17521.736,12,4,train
